ISEQ_ID,Date_ISEQ,Price_ISEQ,Open_ISEQ,High_ISEQ,Low_ISEQ,Vol_Mil_ISEQ,ChangePercent_ISEQ
997,"Sep 28, 2015",6222.96,6304.28,6373.23,6213.49,40.38,-1.29
998,"Sep 25, 2015",6304.28,6197.81,6340.33,6197.81,70.07,1.72
999,"Sep 24, 2015",6197.81,6379.91,6402.06,6197.81,101.86,-2.87
1000,"Sep 23, 2015",6380.69,6359.28,6429.86,6307.31,68.83,0.34
1001,"Sep 22, 2015",6359.28,6503.93,6503.93,6352.1,51.62,-2.22
1002,"Sep 21, 2015",6503.93,6467.17,6511.06,6453.28,37.31,0.57
1003,"Sep 18, 2015",6467.17,6518.63,6518.63,6434.7,141.76,-0.79
1004,"Sep 17, 2015",6518.63,6491.68,6525.35,6473.2,70.97,0.41
1005,"Sep 16, 2015",6492.26,6470.37,6544.24,6470.37,60.4,0.34
1006,"Sep 15, 2015",6470.37,6405.94,6478.68,6405.94,43.65,1.01
1007,"Sep 14, 2015",6405.94,6447.56,6488.93,6405.94,60.43,-0.65
1008,"Sep 11, 2015",6447.56,6494.76,6512.04,6437.75,36.9,-0.73
1009,"Sep 10, 2015",6494.76,6518.46,6536.67,6435.62,36.97,-0.54
1010,"Sep 09, 2015",6530.06,6524.97,6620.47,6482.22,68.67,1.93
1011,"Sep 08, 2015",6406.56,6355.44,6445.44,6355.44,82.06,0.80
1012,"Sep 07, 2015",6355.44,6314.57,6355.44,6311.97,25.5,0.65
1013,"Sep 04, 2015",6314.57,6388.92,6388.92,6314.57,204.84,-1.16
1014,"Sep 03, 2015",6388.92,6269.43,6388.92,6269.43,49.04,1.85
1015,"Sep 02, 2015",6272.66,6260.35,6297.31,6244.78,50.24,0.20
1016,"Sep 01, 2015",6260.35,6405.97,6405.97,6203.57,47.56,-2.27
1017,"Aug 31, 2015",6405.97,6309.18,6405.97,6309.18,56.81,1.53
1018,"Aug 28, 2015",6309.18,6332.15,6346.73,6267.6,47.48,-0.36
1019,"Aug 27, 2015",6332.15,6115.49,6336.36,6115.49,68.28,3.54
1020,"Aug 26, 2015",6115.53,6094.72,6170.11,6015.85,93.32,0.34
1021,"Aug 25, 2015",6094.72,5861.99,6124.83,5861.99,130.12,3.97
1022,"Aug 24, 2015",5861.99,6173.99,6173.99,5725.94,113.28,-5.05
1023,"Aug 21, 2015",6173.99,6372.2,6372.2,6173.99,83.22,-3.11
1024,"Aug 20, 2015",6372.2,6511.87,6511.87,6349.79,88.72,-2.15
1025,"Aug 19, 2015",6511.92,6587.42,6587.42,6507.8,63.07,-1.15
1026,"Aug 18, 2015",6587.66,6537.8,6592.12,6528.2,71.35,0.76
1027,"Aug 17, 2015",6537.8,6520.61,6579.88,6507.99,34.27,0.26
1028,"Aug 14, 2015",6520.61,6501.75,6543.25,6478.89,45,0.29
1029,"Aug 13, 2015",6501.75,6376.36,6520.93,6376.36,84.68,1.97
1030,"Aug 12, 2015",6376.36,6551.89,6551.89,6349.14,74.51,-2.68
1031,"Aug 11, 2015",6551.89,6587.33,6601.77,6534.16,37.16,-0.54
1032,"Aug 10, 2015",6587.33,6584.17,6665.77,6548.06,36.24,0.05
1033,"Aug 07, 2015",6584.17,6608.15,6622.17,6564.21,40.36,-0.36
1034,"Aug 06, 2015",6608.15,6701.99,6701.99,6608.15,92.57,-1.42
1035,"Aug 05, 2015",6703.38,6631.36,6715.95,6631.36,54.3,1.09
1036,"Aug 04, 2015",6631.36,6632.01,6646.54,6609,53.22,-0.01
1037,"Aug 03, 2015",6632.01,6512.77,6632.01,6512.77,60.82,1.83
1038,"Jul 31, 2015",6512.77,6449.57,6523.26,6449.57,136.31,0.98
1039,"Jul 30, 2015",6449.57,6427.69,6478.62,6422.44,97.5,0.34
1040,"Jul 29, 2015",6427.75,6380.05,6447.64,6380.05,47.59,0.75
1041,"Jul 28, 2015",6380.05,6318.62,6380.56,6310.81,60.81,0.97
1042,"Jul 27, 2015",6318.62,6482.53,6482.53,6297.1,43.22,-2.53
1043,"Jul 24, 2015",6482.53,6511.65,6539.46,6464.36,45.91,-0.45
1044,"Jul 23, 2015",6511.65,6518.07,6556.94,6500.28,46.63,-0.10
1045,"Jul 22, 2015",6518.07,6465.4,6538.02,6459.83,145.55,0.81
1046,"Jul 21, 2015",6465.4,6502.79,6523.31,6449.09,59.47,-0.57
1047,"Jul 20, 2015",6502.79,6480.87,6509.46,6441.56,76.45,0.34
1048,"Jul 17, 2015",6480.87,6491.76,6514.89,6475.45,47.19,-0.17
1049,"Jul 16, 2015",6491.76,6449.95,6509.26,6437.98,76.88,0.65
1050,"Jul 15, 2015",6449.95,6429.43,6449.95,6387.92,69.63,0.32
1051,"Jul 14, 2015",6429.43,6381.75,6429.43,6361.76,94.02,0.75
1052,"Jul 13, 2015",6381.75,6278.65,6389.22,6278.65,80.64,1.64
1053,"Jul 10, 2015",6278.65,6166.27,6278.65,6166.27,88.86,1.82
1054,"Jul 09, 2015",6166.27,6045.95,6173.13,6045.95,96.66,1.99
1055,"Jul 08, 2015",6045.95,6084.13,6101.47,6045.95,48.82,-0.63
1056,"Jul 07, 2015",6084.13,6139.97,6181.94,6071.22,120.73,-0.91
1057,"Jul 06, 2015",6139.97,6233.59,6233.59,6139.97,70.45,-1.50
1058,"Jul 03, 2015",6233.59,6245.79,6262.76,6214.03,56.91,-0.20
1059,"Jul 02, 2015",6245.79,6246.8,6284.99,6237.83,37.15,-0.02
1060,"Jul 01, 2015",6246.8,6165.04,6290.44,6165.04,84.16,1.33
1061,"Jun 30, 2015",6165.04,6209.14,6209.14,6129.26,108.77,-0.71
1062,"Jun 29, 2015",6209.14,6367.67,6367.67,6139.9,98.4,-2.49
1063,"Jun 26, 2015",6367.67,6348.14,6372.36,6305.77,85.91,0.31
1064,"Jun 25, 2015",6348.14,6354.92,6396.24,6326.83,95.65,-0.11
1065,"Jun 24, 2015",6355.16,6385.74,6400.04,6340.85,83.18,-0.48
1066,"Jun 23, 2015",6385.74,6333.67,6398.62,6333.67,102.23,0.82
1067,"Jun 22, 2015",6333.67,6270.9,6333.67,6270.9,151.87,1.00
1068,"Jun 19, 2015",6270.9,6187.23,6276.26,6176.25,111.94,1.35
1069,"Jun 18, 2015",6187.23,6150.21,6187.23,6049.04,84.4,0.60
1070,"Jun 17, 2015",6150.36,6172.81,6215.07,6147.76,70.16,-0.36
1071,"Jun 16, 2015",6172.81,6168.25,6183.68,6070.93,62.95,0.07
1072,"Jun 15, 2015",6168.25,6210.08,6210.08,6136.68,60.25,-0.67
1073,"Jun 12, 2015",6210.08,6246.02,6280.29,6171.01,98.3,-0.58
1074,"Jun 11, 2015",6246.02,6153.96,6267.82,6153.96,100.91,1.50
1075,"Jun 10, 2015",6153.96,6058.3,6163.24,6038.37,113.46,1.58
1076,"Jun 09, 2015",6058.3,6081.87,6081.87,6030.82,57.37,-0.39
1077,"Jun 08, 2015",6081.87,6102.48,6119.49,6067.94,82.76,-0.34
1078,"Jun 05, 2015",6102.48,6142.78,6144.7,6098.12,70.67,-0.66
1079,"Jun 04, 2015",6142.78,6184.45,6184.45,6083.15,51.37,-0.69
1080,"Jun 03, 2015",6185.33,6170.29,6225.35,6170.29,146.34,0.24
1081,"Jun 02, 2015",6170.29,6274.6,6292.52,6170.29,70.9,-1.66
1082,"May 29, 2015",6274.6,6362.13,6362.13,6271.86,77.94,-1.38
1083,"May 28, 2015",6362.13,6368.84,6371.75,6333.51,39.92,-0.11
1084,"May 27, 2015",6369.44,6266.98,6369.44,6266.86,73.06,1.63
1085,"May 26, 2015",6266.98,6312.79,6358.09,6259.26,67.31,0.07
1086,"May 25, 2015",6262.71,6273.56,6305.09,6241.57,6.17,-0.17
1087,"May 22, 2015",6273.56,6267.6,6281.51,6220.62,63.02,0.10
1088,"May 21, 2015",6267.6,6296.08,6303.1,6249.76,85.69,-0.44
1089,"May 20, 2015",6295.18,6259.55,6301.06,6213.57,71.94,0.57
1090,"May 19, 2015",6259.55,6150.9,6270.91,6150.9,58.38,1.77
1091,"May 18, 2015",6150.9,6161.29,6183.65,6111.14,53.19,-0.57
1092,"May 15, 2015",6185.97,6158.03,6209.69,6136.73,81.85,0.45
1093,"May 14, 2015",6158.03,6096.84,6158.03,6060.4,67.79,1.00
1094,"May 13, 2015",6096.84,6082.66,6160.77,6082.66,66.04,0.23
1095,"May 12, 2015",6082.66,6179.24,6179.24,6073.13,63.69,-1.52
1096,"May 11, 2015",6176.36,6229.62,6261.18,6176.36,74.57,-0.85
1097,"May 08, 2015",6229.62,6090.26,6237.61,6090.26,59.97,2.29
1098,"May 07, 2015",6090.26,6042.99,6099.56,5957.17,98.25,0.78
1099,"May 06, 2015",6043.26,6103.47,6107.88,5994.97,103.12,-0.99
1100,"May 05, 2015",6103.47,6067.08,6156.05,6067.08,86.55,0.60
1101,"May 01, 2015",6067.08,6047.15,6090.71,6015.69,22,0.33
1102,"Apr 30, 2015",6047.15,6083.1,6150.24,6035.37,124.74,-0.61
1103,"Apr 29, 2015",6084.28,6290.39,6303.98,6079.05,193.67,-3.28
1104,"Apr 28, 2015",6290.39,6356.91,6365.07,6246.62,166.8,-1.05
1105,"Apr 27, 2015",6356.91,6298.36,6356.91,6268.75,159.71,0.93
1106,"Apr 24, 2015",6298.36,6264.99,6310.21,6259.23,95,0.53
1107,"Apr 23, 2015",6264.99,6273.69,6295.19,6232.85,145.41,-0.15
1108,"Apr 22, 2015",6274.67,6305.21,6333.77,6244.03,89.73,-0.48
1109,"Apr 21, 2015",6305.21,6254.09,6328.02,6249.03,98.44,0.82
1110,"Apr 20, 2015",6254.09,6249.32,6299.88,6246.55,65.61,0.08
1111,"Apr 17, 2015",6249.32,6341.51,6341.51,6242.85,114.67,-1.45
1112,"Apr 16, 2015",6341.51,6324.2,6363.4,6317.49,92.69,0.27
1113,"Apr 15, 2015",6324.2,6263.23,6333.79,6263.23,71.69,0.97
1114,"Apr 14, 2015",6263.23,6264.48,6285.24,6244.78,56.02,-0.02
1115,"Apr 13, 2015",6264.48,6250.2,6280.87,6228.69,52.66,0.52
1116,"Apr 10, 2015",6232.29,6237.58,6238.87,6202.44,57.86,-0.08
1117,"Apr 09, 2015",6237.58,6146.88,6241.25,6146.88,58.08,1.31
1118,"Apr 08, 2015",6156.92,6132.93,6182.08,6132.59,87.37,0.39
1119,"Apr 07, 2015",6132.93,6025.59,6135.78,6025.59,90.64,1.78
1120,"Apr 02, 2015",6025.59,6014.48,6039.67,5989.27,75.6,0.13
1121,"Apr 01, 2015",6018.03,6019.49,6057.15,5987.46,109.58,-0.02
1122,"Mar 31, 2015",6019.49,6101.39,6117.98,6000.71,174.49,-1.34
1123,"Mar 30, 2015",6101.39,6006.48,6101.39,5990.44,60.34,1.58
1124,"Mar 27, 2015",6006.48,5999.96,6083.46,5995.42,83.98,0.11
1125,"Mar 26, 2015",5999.96,6092.65,6092.65,5927.92,150.91,-1.52
1126,"Mar 25, 2015",6092.65,6141.39,6177.47,6081.54,176.21,-0.79
1127,"Mar 24, 2015",6141.39,6149.22,6159.7,6080.67,116.42,-0.13
1128,"Mar 23, 2015",6149.22,6183.88,6185.87,6108.24,84.02,-0.56
1129,"Mar 20, 2015",6183.88,6076.7,6185.06,6076.7,117.8,1.76
1130,"Mar 19, 2015",6076.7,6075.4,6128.68,6059.18,98.92,0.02
1131,"Mar 18, 2015",6075.4,5995.79,6078.98,5988.89,136.88,1.33
1132,"Mar 17, 2015",5995.79,6114.42,6114.42,5967.85,69,-1.94
1133,"Mar 16, 2015",6114.42,6212.11,6212.11,6110.99,99.56,-1.57
1134,"Mar 13, 2015",6212.11,6172.78,6212.11,6154.21,117.71,0.64
1135,"Mar 12, 2015",6172.78,6014.7,6173.4,6014.7,138.45,2.56
1136,"Mar 11, 2015",6018.45,5935.15,6022.48,5923.43,89.6,1.40
1137,"Mar 10, 2015",5935.15,5975.1,6005.74,5915.94,128.84,-0.67
1138,"Mar 09, 2015",5975.1,6021.17,6021.17,5945.63,125.84,-0.77
1139,"Mar 06, 2015",6021.17,6017.76,6049.69,5993.04,90.97,0.06
1140,"Mar 05, 2015",6017.76,5927.68,6017.76,5925.18,115.92,1.07
1141,"Mar 04, 2015",5954.25,5893.17,5954.25,5865.11,124.21,1.04
1142,"Mar 03, 2015",5893.17,5957.62,5981.82,5881.19,138.3,-1.08
1143,"Mar 02, 2015",5957.62,5977.03,5993.92,5925.69,126.02,-0.32
1144,"Feb 27, 2015",5977.03,5915.12,5977.03,5915.12,277.37,1.34
1145,"Feb 26, 2015",5898.06,5879.08,5911.06,5852.83,72.97,0.32
1146,"Feb 25, 2015",5879.08,5868.92,5895.84,5848.26,58,0.17
1147,"Feb 24, 2015",5868.92,5872.35,5872.35,5816.92,113.84,-0.06
1148,"Feb 23, 2015",5872.35,5768.4,5872.35,5768.4,143.2,1.80
1149,"Feb 20, 2015",5768.4,5798.04,5800.94,5745.9,75.81,-0.51
1150,"Feb 19, 2015",5798.04,5768.14,5800.49,5736.01,105.71,0.52
1151,"Feb 18, 2015",5768.2,5669.04,5782.32,5669.04,178.85,1.75
1152,"Feb 17, 2015",5669.04,5691.7,5700.04,5647.72,43.74,-0.40
1153,"Feb 16, 2015",5691.7,5710.76,5718.4,5658.86,115.31,-0.33
1154,"Feb 13, 2015",5710.76,5721.43,5781.83,5703.04,126.65,-0.19
1155,"Feb 12, 2015",5721.43,5651.08,5721.43,5631.99,100.06,0.60
1156,"Feb 11, 2015",5687.31,5639.69,5687.31,5636.65,67.01,0.84
1157,"Feb 10, 2015",5639.69,5581.83,5648.13,5578.54,105.21,1.04
1158,"Feb 09, 2015",5581.83,5613.38,5613.38,5535.42,101.21,-0.56
1159,"Feb 06, 2015",5613.38,5597.78,5613.38,5525.08,138.39,0.28
1160,"Feb 05, 2015",5597.78,5602.81,5616.58,5576.73,96.16,-0.09
1161,"Feb 04, 2015",5602.88,5570.51,5603.66,5562.34,111.01,0.58
1162,"Feb 03, 2015",5570.51,5522.54,5636.82,5522.54,170.59,0.87
1163,"Feb 02, 2015",5522.54,5471.52,5528.97,5437.39,119.34,0.93
1164,"Jan 30, 2015",5471.52,5498.23,5563.22,5461.18,117.88,-0.49
1165,"Jan 29, 2015",5498.23,5503.18,5523.13,5462.61,418.83,-0.18
1166,"Jan 28, 2015",5508.09,5541.05,5564.03,5482.41,133.92,-0.60
1167,"Jan 27, 2015",5541.61,5591.52,5639.89,5520.15,182.33,-0.89
1168,"Jan 26, 2015",5591.52,5577.82,5621.78,5548.41,136.08,0.25
1169,"Jan 23, 2015",5577.82,5461.97,5632.06,5459.78,187.81,2.12
1170,"Jan 22, 2015",5461.97,5390.08,5473.24,5358.42,161.21,1.33
1171,"Jan 21, 2015",5390.08,5332.06,5390.08,5309.49,105.58,1.09
1172,"Jan 20, 2015",5332.06,5330.82,5354.59,5313.89,92.96,0.02
1173,"Jan 19, 2015",5330.82,5284.1,5330.82,5257.62,89.23,0.88
1174,"Jan 16, 2015",5284.1,5259.38,5284.1,5176.96,61.82,0.47
1175,"Jan 15, 2015",5259.38,5180.6,5259.38,5174.56,120.36,1.52
1176,"Jan 14, 2015",5180.6,5226.95,5226.95,5144.33,79.5,-0.98
1177,"Jan 13, 2015",5232.01,5118.18,5232.01,5111.51,104.14,2.22
1178,"Jan 12, 2015",5118.18,5125.39,5181.41,5109.4,56.81,-0.14
1179,"Jan 09, 2015",5125.39,5138.72,5180.2,5108.4,86.31,-0.26
1180,"Jan 08, 2015",5138.72,5079.96,5153.59,5079.96,72.56,1.15
1181,"Jan 07, 2015",5080.11,5086.19,5129.74,5072.7,44.36,-0.12
1182,"Jan 06, 2015",5086.19,5165.01,5167.61,5086.19,68.84,-1.53
1183,"Jan 05, 2015",5165.01,5228.69,5259.82,5160.58,43.95,-1.22
1184,"Jan 02, 2015",5228.69,5224.56,5278.86,5207.18,44.78,0.08
1185,"Dec 31, 2014",5224.56,5213.92,5239.99,5199.63,18.29,0.23
1186,"Dec 30, 2014",5212.63,5232.49,5250.28,5203.81,78.79,-0.38
1187,"Dec 29, 2014",5232.49,5200.13,5248.65,5188.82,56.7,0.62
1188,"Dec 24, 2014",5200.13,5227.84,5240.08,5198.77,13.59,-0.53
1189,"Dec 23, 2014",5227.84,5177.69,5228.07,5177.69,92.48,0.97
1190,"Dec 22, 2014",5177.69,5168.8,5201.92,5168.14,48.5,0.17
1191,"Dec 19, 2014",5168.8,5157.75,5204.11,5114.03,104.29,0.21
1192,"Dec 18, 2014",5157.75,5039.44,5165.97,5039.44,111.42,2.35
1193,"Dec 17, 2014",5039.32,5001.44,5051.73,4967.45,307.87,0.76
1194,"Dec 16, 2014",5001.44,4955.58,5002.07,4911.47,72.26,0.93
1195,"Dec 15, 2014",4955.58,5074.31,5096.33,4955.58,42.22,-2.34
1196,"Dec 12, 2014",5074.31,5173.85,5173.85,5074.31,47.37,-1.92
1197,"Dec 11, 2014",5173.85,5147.95,5173.85,5108.41,51.23,0.50
1198,"Dec 10, 2014",5147.95,5167.83,5215.48,5139.98,36.9,-0.38
1199,"Dec 09, 2014",5167.83,5294.09,5294.09,5148.91,62.6,-2.38
1200,"Dec 08, 2014",5293.64,5325.15,5325.15,5286.23,37.14,-0.59
1201,"Dec 05, 2014",5325.15,5220.86,5325.15,5220.86,61.98,2.00
1202,"Dec 04, 2014",5220.86,5156.57,5266.94,5156.57,66.4,1.25
1203,"Dec 03, 2014",5156.57,5099.64,5159.5,5093.62,48.22,1.12
1204,"Dec 02, 2014",5099.64,5066.41,5125.53,5066.41,117.92,0.66
1205,"Dec 01, 2014",5066.41,5071.58,5087.99,5049.94,71.6,-0.10
1206,"Nov 28, 2014",5071.58,5078.36,5109.1,5048.22,92.79,-0.13
1207,"Nov 27, 2014",5078.36,4999.31,5078.36,4989.28,32.56,1.57
1208,"Nov 26, 2014",5000,5036.81,5041.63,4987.49,35.18,-0.73
1209,"Nov 25, 2014",5036.81,5000.99,5039.74,4984.73,129.49,0.72
1210,"Nov 24, 2014",5000.99,4970.47,5002.44,4945.2,51.28,0.61
1211,"Nov 21, 2014",4970.47,4886.42,4983.74,4869.03,50.44,1.72
1212,"Nov 20, 2014",4886.42,4862.74,4886.42,4843.47,50.9,0.49
1213,"Nov 19, 2014",4862.79,4809.19,4872.8,4797.45,55.93,1.11
1214,"Nov 18, 2014",4809.19,4779.41,4809.19,4768.58,90.44,0.62
1215,"Nov 17, 2014",4779.41,4744.78,4779.41,4715.45,79.54,0.73
1216,"Nov 14, 2014",4744.78,4777.98,4792.34,4739.33,54.08,-0.69
1217,"Nov 13, 2014",4777.98,4785.71,4818.31,4758.65,59.91,-0.16
1218,"Nov 12, 2014",4785.76,4831.97,4847.84,4785.76,50.41,-0.96
1219,"Nov 11, 2014",4831.97,4831.38,4866.63,4808.1,31.45,0.01
1220,"Nov 10, 2014",4831.38,4827.66,4831.38,4797.98,31.38,0.08
1221,"Nov 07, 2014",4827.66,4899.74,4923.81,4814.54,91.96,-1.47
1222,"Nov 06, 2014",4899.74,4889.24,4935.54,4880.42,101.5,0.19
1223,"Nov 05, 2014",4890.37,4812.71,4928.65,4812.71,82.51,1.61
1224,"Nov 04, 2014",4812.71,4824.99,4851.04,4802.86,74.01,-0.25
1225,"Nov 03, 2014",4824.99,4812.93,4863.13,4812.72,35.14,1.30
1226,"Oct 31, 2014",4763.13,4666.17,4784.03,4666.17,120.35,2.08
1227,"Oct 30, 2014",4666.17,4661.03,4688.77,4614.99,38.88,0.11
1228,"Oct 29, 2014",4661.03,4683.66,4707.15,4654.49,62.74,-0.60
1229,"Oct 28, 2014",4689.25,4668.81,4717.17,4668.81,29.29,0.44
1230,"Oct 27, 2014",4668.81,4666.42,4737.35,4660.06,64.47,0.05
1231,"Oct 24, 2014",4666.42,4691.59,4722.75,4655.78,82.51,-0.63
1232,"Oct 23, 2014",4695.98,4692.22,4708.85,4634.5,82.84,0.08
1233,"Oct 22, 2014",4692.22,4644.84,4707.59,4644.84,69.79,1.02
1234,"Oct 21, 2014",4644.84,4514.29,4652.01,4494.86,111.67,2.89
1235,"Oct 20, 2014",4514.29,4487.62,4518.74,4476.1,47.8,0.59
1236,"Oct 17, 2014",4487.62,4347.73,4494.51,4347.73,69.33,3.22
1237,"Oct 16, 2014",4347.73,4379.86,4437.77,4275.26,128.86,-0.77
1238,"Oct 15, 2014",4381.39,4497.76,4544.04,4381.39,64.5,-2.59
1239,"Oct 14, 2014",4497.76,4462.65,4524.4,4416.18,84.97,0.79
1240,"Oct 13, 2014",4462.65,4490.04,4516.26,4455.85,41.99,-0.61
1241,"Oct 10, 2014",4490.04,4565.51,4565.51,4487.37,71.28,-1.65
1242,"Oct 09, 2014",4565.51,4619.83,4663,4563.65,79.15,-1.18
1243,"Oct 08, 2014",4619.91,4691.68,4691.68,4613.21,100.55,-1.53
1244,"Oct 07, 2014",4691.68,4817.9,4817.9,4691.68,134.37,-2.62
1245,"Oct 06, 2014",4817.9,4790.41,4839.91,4790.41,40.23,0.57
1246,"Oct 03, 2014",4790.41,4728.39,4799.07,4728.39,70.38,1.31
1247,"Oct 02, 2014",4728.39,4840.45,4842.93,4724.21,52.85,-2.32
1248,"Oct 01, 2014",4840.45,4872.06,4894.91,4815.62,52.48,-0.70
1249,"Sep 30, 2014",4874.68,4816.88,4885.43,4816.88,147.67,1.20
1250,"Sep 29, 2014",4816.88,4826.16,4870.24,4800.46,35.39,-0.19
1251,"Sep 26, 2014",4826.16,4825.77,4836.52,4793.92,67.95,0.01
1252,"Sep 25, 2014",4825.77,4816.02,4863.77,4803.72,55.35,0.20
1253,"Sep 24, 2014",4816.05,4808.83,4834.93,4789.98,93.52,0.15
1254,"Sep 23, 2014",4808.83,4860.56,4863.44,4798.15,69,-1.06
1255,"Sep 22, 2014",4860.56,4865.99,4900.46,4851.01,57.15,-0.11
1256,"Sep 19, 2014",4865.99,4914.92,4938.94,4865.99,272.31,-1.00
1257,"Sep 18, 2014",4914.92,4838.58,4915.38,4838.58,114.45,1.58
1258,"Sep 17, 2014",4838.58,4824.35,4858.31,4824.35,64.49,0.28
1259,"Sep 16, 2014",4824.9,4859.51,4872.25,4819.23,60.69,-0.71
1260,"Sep 15, 2014",4859.51,4901.74,4901.74,4858.53,269.9,-0.86
1261,"Sep 12, 2014",4901.74,4889.09,4903.89,4878.93,69.95,0.26
1262,"Sep 11, 2014",4889.09,4877.3,4910.53,4877.3,53.78,0.24
1263,"Sep 10, 2014",4877.3,4899.37,4906.02,4856.26,143.98,-0.45
1264,"Sep 09, 2014",4899.37,4898.97,4907.64,4873.42,320.09,0.01
1265,"Sep 08, 2014",4898.97,4961.67,4961.67,4887.06,99.66,-1.12
1266,"Sep 05, 2014",4954.24,4950.73,4961.27,4928.73,80.71,0.07
1267,"Sep 04, 2014",4950.73,4882.75,4956.02,4859.2,81.65,1.39
1268,"Sep 03, 2014",4882.75,4824.45,4889.27,4824.45,145.76,1.15
1269,"Sep 02, 2014",4827.36,4822.52,4848.07,4805.45,314.93,0.10
1270,"Sep 01, 2014",4822.52,4783.13,4823.38,4780.13,58.63,0.82
1271,"Aug 29, 2014",4783.13,4804.42,4836.64,4778.59,375.59,-0.44
1272,"Aug 28, 2014",4804.16,4789.67,4809.4,4774.49,270.86,0.30
1273,"Aug 27, 2014",4789.67,4749.76,4802.07,4747.84,242.11,0.60
1274,"Aug 26, 2014",4760.9,4722.53,4760.9,4716.54,58.55,0.81
1275,"Aug 25, 2014",4722.53,4692.02,4734.8,4692.02,28.44,0.65
1276,"Aug 22, 2014",4692.02,4697.22,4708.08,4675.86,240.07,-0.11
1277,"Aug 21, 2014",4697.22,4657.22,4697.22,4657.22,72.53,0.86
1278,"Aug 20, 2014",4657.22,4695.22,4701.98,4656.76,88.36,-0.81
1279,"Aug 19, 2014",4695.22,4712.22,4734.99,4695.22,72.73,-0.36
1280,"Aug 18, 2014",4712.22,4672.59,4727.49,4672.59,50.77,0.85
1281,"Aug 15, 2014",4672.59,4659.4,4714.14,4659.4,133.69,0.28
1282,"Aug 14, 2014",4659.4,4615.56,4661.43,4607.71,216.99,0.95
1283,"Aug 13, 2014",4615.56,4595.4,4621.97,4589.15,148.01,0.38
1284,"Aug 12, 2014",4598.01,4588.26,4615.21,4567.13,92.97,0.21
1285,"Aug 11, 2014",4588.26,4530.97,4597.66,4530.97,70,1.26
1286,"Aug 08, 2014",4530.97,4550.54,4550.54,4497.23,47.18,-0.43
1287,"Aug 07, 2014",4550.54,4558.39,4584.86,4550.54,81.66,-0.17
1288,"Aug 06, 2014",4558.39,4586.54,4586.54,4516.28,112.8,-0.61
1289,"Aug 05, 2014",4586.54,4602.4,4637.12,4584.53,145.31,-0.34
1290,"Aug 04, 2014",4602.4,4614.85,4648.31,4602.4,70.85,-0.27
1291,"Aug 01, 2014",4614.85,4656.05,4664.5,4600.27,288.68,-0.71
1292,"Jul 31, 2014",4647.79,4717.33,4721.8,4647.62,154.47,-1.47
1293,"Jul 30, 2014",4717.33,4749.82,4760.82,4709.43,281.53,-0.69
1294,"Jul 29, 2014",4749.89,4719.38,4766.27,4719.38,79.4,0.65
1295,"Jul 28, 2014",4719.38,4716.87,4774.9,4716.87,42.45,0.05
1296,"Jul 25, 2014",4716.87,4740.83,4756.26,4716.87,125.55,-0.50
1297,"Jul 24, 2014",4740.77,4742.49,4742.49,4684.89,137.23,-0.04
1298,"Jul 23, 2014",4742.49,4723.98,4744.73,4721.4,60.21,0.39
1299,"Jul 22, 2014",4723.98,4677.21,4734.15,4677.21,51.59,1.00
1300,"Jul 21, 2014",4677.21,4700.71,4707.53,4667.75,33.56,-0.50
1301,"Jul 18, 2014",4700.71,4734.1,4734.1,4695.58,39.18,-0.71
1302,"Jul 17, 2014",4734.1,4764.71,4764.71,4734.1,85.88,-0.64
1303,"Jul 16, 2014",4764.71,4707.72,4780.74,4707.72,78.76,1.21
1304,"Jul 15, 2014",4707.72,4702.16,4728.95,4695.42,56.88,0.12
1305,"Jul 14, 2014",4702.16,4657.14,4726.19,4657.14,56.38,0.97
1306,"Jul 11, 2014",4657.14,4646.66,4713.91,4646.66,63.55,0.23
1307,"Jul 10, 2014",4646.66,4682.27,4686.61,4630.25,106.27,-0.76
1308,"Jul 09, 2014",4682.27,4667.1,4705.15,4667.1,56.66,0.33
1309,"Jul 08, 2014",4667.1,4751.69,4757.75,4667.1,124.04,-1.78
1310,"Jul 07, 2014",4751.69,4806.41,4825.04,4751.69,67.07,-1.14
1311,"Jul 04, 2014",4806.41,4829.99,4847.43,4800.08,56.53,-0.49
1312,"Jul 03, 2014",4829.99,4750.55,4838.26,4747.87,57.8,1.67
1313,"Jul 02, 2014",4750.55,4751.74,4768.54,4744.92,58.58,-0.03
1314,"Jul 01, 2014",4751.74,4699.94,4754.64,4688.99,51.99,1.10
1315,"Jun 30, 2014",4699.94,4723.97,4739.94,4695.78,52.92,-0.51
1316,"Jun 27, 2014",4723.97,4722.94,4733.07,4710.81,54.87,0.02
1317,"Jun 26, 2014",4722.94,4713.31,4749.71,4712.87,48.77,0.20
1318,"Jun 25, 2014",4713.31,4741.71,4755.45,4686.09,141.33,-0.60
1319,"Jun 24, 2014",4741.71,4764.54,4791.33,4741.71,144.46,-0.48
1320,"Jun 23, 2014",4764.54,4812.92,4842.56,4764.54,65.53,-1.01
1321,"Jun 20, 2014",4812.92,4872.47,4878.82,4812.92,124.69,-1.22
1322,"Jun 19, 2014",4872.47,4798.58,4875.76,4798.58,136.55,1.54
1323,"Jun 18, 2014",4798.58,4848.82,4868.25,4790.84,88.47,-1.04
1324,"Jun 17, 2014",4848.92,4861.11,4884.63,4820.85,111.57,-0.25
1325,"Jun 16, 2014",4861.11,4897.14,4897.14,4841.63,46.27,-0.74
